x y
9.5171375 4.7978725
8.5081129 4.5226097
8.7196312 4.8400316
9.0858469 5.1066098
9.8186140 5.1222682
9.7622871 5.7116485
12.6709108 6.1407356
10.4358654 5.8394403
10.5356884 5.7941289
10.7113867 5.6680455
10.2934208 5.7931066
10.3053236 6.0099797
8.7722111 4.6963153
9.4722433 5.6657100
9.6029863 5.6615672
10.2497511 5.6571527
8.5941830 4.6824484
8.4070396 4.5947566
9.2877836 5.3150649
8.6731653 4.8103771
9.9675789 5.6629052
9.6511488 5.6025863
8.9236088 4.7141752
10.5509109 5.4286900
10.7144709 5.6535001
12.2967358 6.1737318
9.5142994 5.8825774
9.4972944 5.9588113
-3.4484026 2.4709976
10.3358641 5.5174041
12.1936483 6.3810954
9.6382256 5.8641276
11.2656727 6.1453996
11.7323036 6.7499676
12.4259863 6.2797494
10.5686331 5.6412749
9.4854469 4.9717879
9.4609642 5.2280874
8.7347307 4.8143225
8.5409441 4.6581960
9.5876017 6.0317092
9.6688786 5.9355006
9.7470083 6.0452228
8.9671068 5.2339759
9.0103426 5.2685332
11.5783844 6.3097782
11.5818787 6.3354731
9.1889801 5.5972939
10.2493563 5.2117214
10.6968613 5.5929637
12.0793734 6.3039703
12.2408552 6.2523413
10.7549572 6.3870645
11.0510960 6.4204750
12.3335714 6.1285858
8.8666477 5.0958538
8.6217337 4.6729932
8.0914230 4.6980700
9.7124615 5.7048554
10.4339027 5.8386359
10.1458025 5.5610042
10.2961454 5.6660919
10.5319967 5.9066014
12.2355947 5.8149090
12.2371817 6.4849153
8.2992611 4.7675605
8.8840036 5.0351539
9.6023302 5.2731309
10.0379381 5.2837749
10.6061954 5.5407653
9.4390459 5.3275776
10.0654278 5.2057428
13.3440638 5.7918086
12.1368227 5.8894582
11.9899502 5.8268433
11.9862251 5.9352503
10.0460472 5.3381710
10.2990904 5.6714482
11.0636835 5.8974767
12.6557932 6.6037216
10.8447847 5.6765618
11.2531118 5.8406577
12.4779701 6.0335174
12.4683447 6.2316017
9.6466007 5.8761272
9.4507208 5.5816803
9.5847254 5.5507956
9.9785452 5.7387385
12.2348843 6.2391829
9.1113024 5.2889066
10.0056791 5.3415613
10.8545675 5.2693639
10.7876005 5.3899851
9.6322145 5.6651077
10.2573214 5.6145544
12.3859234 6.2041898
11.4196310 6.1529932
10.8750591 6.0938468
9.9472132 6.1673365
12.1698084 6.6560721
13.2472258 5.7935753
13.1352654 6.4092364
11.2036953 6.1373038
9.8567562 5.4219565
9.6842403 5.2512684
9.7776556 5.5967898
9.9777374 5.3862829
9.4502201 5.4678116
9.3630333 5.0086803
8.6900120 4.7431145
8.2762814 4.5750399
